time,power_root,ID:1,ID:2,ID:3,ID:4,ID:5,ID:6
1,0,0,0,0,0,0,0
2,0.02628855735,0,0.02639996865,0,0,0,0
3,0.02637491835,0,0.02639996865,0,0,0,0
4,0.02639019734999999,0.0238467405,0.02639996865,0,0,0,0
5,0.02637707985,0.0238467405,0.02639996865,0.00037767345,0,0,0
6,0.02637762105,0.0238467405,0.026813919,0.00037767345,0,0,0
7,0.02637599745,0.0238467405,0.026813919,0.00037767345,0,0,0
8,0.0263786952,0.025907805,0.026813919,0.00037767345,0,0,0
9,0.0263757714,0.025907805,0.026813919,0.00037767345,0,0,0
10,0.026372496149999994,0.025907805,0.0264010131,0.00037767345,0,0,0
11,0.02636894205,0.025907805,0.02639946375,0.00037767345,0,0,0
12,0.02638058115,0.025907805,0.02639946375,0.00037767345,0,0,0
13,0.02637573345,0.025907805,0.02639946375,0.00037767345,0,0,0
14,0.02637465435,0.025907805,0.02700892095,0.00037767345,0,0,0
15,0.02637519885,0.02384835585,0.02700892095,0.00037767345,0,0,0
16,0.02637465435,0.02384835585,0.02700892095,0.00037767345,0,0,0
17,0.0263631654,0.02384835585,0.02700892095,0.00037767345,0,0,0
18,0.02637518895,0.02640104775,0.02700892095,0.00037767345,0,0,0
19,0.02637627795,0.02640104775,0.02700892095,0.00037767345,0,0,0
20,0.02637357525,0.02640104775,0.02699799795,0.00037767345,0,0,0
21,0.02637411315,0.02640104775,0.02699799795,0.00037767345,0,0,0
22,0.02638003995,0.02640104775,0.02639996865,0.00037767345,0,0,0
23,0.0263719599,0.02640104775,0.02639996865,0.00037767345,0,0,0
24,0.0263762697,0.02640104775,0.02639996865,0.00037767345,0,0,0
25,0.02637949875,0.0263738706,0.02639996865,0.00037767345,0,0,0
26,0.0263746494,0.0263738706,0.02639996865,0.00037767345,0,0,0
27,0.026382732750000006,0.0263738706,0.02639996865,0.00037767345,0,0,0
28,0.0263751873,0.026401587299999994,0.02639996865,0.00037767345,0,0,0
29,0.0263757252,0.026401587299999994,0.02639996865,0.00037767345,0,0,0
30,0.0263784246,0.026401587299999994,0.02639996865,0.00037767345,0,0,0
31,0.0263757252,0.026401587299999994,0.02645961285,0.00037767345,0,0,0
32,0.0263789592,0.026401587299999994,0.0256173687,0.00037767345,0,0,0
33,0.02637842955,0.026401587299999994,0.0256173687,0.00037767345,0,0,0
34,0.026378418,0.026401587299999994,0.0256173687,0.00037767345,0,0,0
35,0.02639081775,0.026401587299999994,0.02639246115,0.00037767345,0,0,0
36,0.0263773455,0.0241686654,0.02639246115,0.00037767345,0,0,0
37,0.02639081775,0.0241686654,0.02639246115,0.00037767345,0,0,0
38,0.02638057785,0.0241686654,0.02643379365,0.00037767345,0,0,0
39,0.02638003665,0.0241686654,0.02643379365,0.00037767345,0,0,0
40,0.0263816553,0.0241686654,0.02511337785,0.00037767345,0,0,0
41,0.0263773422,0.027668132249999994,0.02511337785,0.00037767345,0,0,0
42,0.026377886700000006,0.027668132249999994,0.02511337785,0.00037767345,0,0,0
43,0.0263789592,0.027668132249999994,0.02511337785,0.00037767345,0,0,0
44,0.0263757285,0.027668132249999994,0.02477843115,0.00037767345,0,0,0
45,0.02639135565,0.027668132249999994,0.028023088499999994,0.00037767345,0,0,0
46,0.02626980675,0.02661504945,0.028023088499999994,0.00037767345,0,0,0
47,0.0263805762,0.02661504945,0.028023088499999994,0.00037767345,0,0,0
48,0.0263771607,0.02661504945,0.028023088499999994,0.00037767345,0,0,0
49,0.026378418,0.02661504945,0.02640047354999999,0.00037767345,0,0,0
50,0.0263902782,0.02661504945,0.02631174645,0.00037767345,0,0,0
51,0.0263795037,0.02661504945,0.02631174645,0.00037767345,0,0,0
52,0.0263784213,0.02661504945,0.02631174645,0.00037767345,0,0,0
53,0.0263811207,0.02661504945,0.02651499675,0.00037767345,0,0,0
54,0.0263762631,0.026696406,0.02651499675,0.00037767345,0,0,0
55,0.026391352349999994,0.026696406,0.02651499675,0.00037767345,0,0,0
56,0.0263757252,0.026696406,0.02651499675,0.00037767345,0,0,0
57,0.02638057785,0.026696406,0.02390256,0.00037767345,0,0,0
58,0.02638057785,0.026360667299999994,0.02390256,0.00037767345,0,0,0
59,0.0263778834,0.026360667299999994,0.02390256,0.00037767345,0,0,0
60,0.02638058115,0.026360667299999994,0.02415461235,0.00037767345,0,0,0
61,0.02638057785,0.026360667299999994,0.02415461235,0.00037767345,0,0,0
62,0.02639081775,0.02629813395,0.02415461235,0.00037767345,0,0,0
63,0.026381656950000006,0.02629813395,0.02415461235,0.00037767345,0,0,0
64,0.02638542885,0.02629813395,0.0239858223,0.00037767345,0,0,0
65,0.0263768043,0.02629813395,0.0239858223,0.00037767345,0,0,0
66,0.0263773455,0.02629813395,0.02723582235,0.00037767345,0,0,0
67,0.02638763984999999,0.02629813395,0.02723582235,0.00037767345,0,0,0
68,0.026377886700000006,0.02629813395,0.026401683,0.00037767345,0,0,0
69,0.0263757318,0.0240755625,0.026401683,0.00037767345,0,0,0
70,0.0263821965,0.0240755625,0.026401683,0.00037767345,0,0,0
71,0.0263746494,0.0240755625,0.026401683,0.00037767345,0,0,0
72,0.0263784213,0.0240755625,0.0270315177,0.00037767345,0,0,0
73,0.0263746527,0.0264005082,0.0270315177,0.00037767345,0,0,0
74,0.02639027985,0.0264005082,0.0270315177,0.00037767345,0,0,0
75,0.0263762664,0.0264005082,0.0270315177,0.00037767345,0,0,0
76,0.02637842295,0.0264005082,0.02670805665,0.00037767345,0,0,0
77,0.0263757285,0.0264005082,0.0262982181,0.00037767345,0,0,0
