time,power_root,ID:1,ID:2,ID:3,ID:4,ID:5,ID:6
472,53,69,69,69,69,0,0
473,53,69,69,69,69,0,0
474,53,69,69,69,69,0,0
475,53,69,69,69,69,0,0
476,53,69,69,69,69,0,0
477,53,69,69,69,69,0,0
478,53,69,69,69,69,0,0
479,53,69,69,69,69,0,0
480,53,69,69,69,69,0,0
481,53,69,69,69,69,0,0
482,53,69,69,69,69,0,0
483,53,69,69,69,69,0,0
484,53,69,69,69,69,0,0
485,53,69,69,69,69,0,0
486,53,69,69,69,69,0,0
487,53,69,69,69,69,0,0
488,53,69,69,69,69,0,0
489,53,69,69,69,69,0,0
490,53,69,69,69,69,0,0
491,53,69,69,69,69,0,0
492,53,69,69,69,69,0,0
493,53,69,69,69,69,0,0
494,53,69,69,69,69,0,0
495,53,69,69,69,69,0,0
496,53,69,69,69,69,0,0
497,53,69,69,69,69,0,0
498,53,69,69,69,69,0,0
499,53,69,69,69,69,0,0
500,53,69,69,69,69,0,0
501,53,69,69,69,69,0,0
502,54,70,69,69,69,0,0
503,54,70,69,69,69,0,0
504,54,70,70,69,69,0,0
505,53,70,70,0,69,0,0
506,54,70,70,0,69,0,0
507,54,70,69,0,69,0,0
508,54,70,69,0,69,0,0
509,54,70,70,0,69,0,0
510,54,70,70,70,69,0,0
511,54,70,70,70,69,0,0
512,54,70,70,70,69,0,0
513,54,70,70,70,69,0,0
514,54,70,70,70,69,0,0
515,54,70,70,70,69,0,0
516,54,70,70,70,69,0,0
517,54,70,70,70,70,0,0
518,54,70,70,70,70,0,0
519,54,70,70,70,70,0,0
520,54,70,70,70,70,0,0
521,54,70,70,70,70,0,0
522,54,70,70,70,70,0,0
523,54,70,70,70,70,0,0
524,54,70,70,70,70,0,0
525,54,70,70,70,70,0,0
526,54,70,70,70,70,0,0
527,54,70,70,70,70,0,0
528,54,70,70,70,70,0,0
529,54,70,70,70,70,0,0
530,54,70,70,70,70,0,0
531,54,70,70,70,70,0,0
532,54,70,70,70,70,0,0
533,54,70,70,70,70,0,0
534,54,70,70,70,70,0,0
535,54,70,70,70,0,0,0
536,54,70,0,70,0,0,0
537,54,70,0,70,0,0,0
538,54,70,0,70,0,0,0
539,54,70,0,70,0,0,0
540,54,70,0,70,0,0,0
541,54,70,0,70,70,0,0
542,54,70,70,70,70,0,0
543,54,70,70,70,70,0,0
544,54,70,70,70,70,0,0
545,54,70,70,70,70,0,0
546,54,0,70,70,70,0,0
547,54,0,70,70,70,0,0
548,54,0,70,70,70,0,0
549,54,0,70,70,70,0,0
550,54,0,70,70,70,0,0
551,54,0,70,70,70,0,0
552,54,71,70,70,70,0,0
553,54,71,70,70,70,0,0
554,54,71,70,0,70,0,0
555,54,71,70,0,70,0,0
556,54,71,70,0,70,0,0
557,54,71,70,0,0,0,0
558,54,71,71,0,0,0,0
559,54,71,71,0,0,0,0
560,54,71,71,70,0,0,0
561,55,71,71,70,70,0,0
562,55,71,71,70,70,0,0
563,55,71,71,70,70,0,0
564,55,71,71,70,70,0,0
565,55,71,71,70,70,0,0
566,55,71,71,70,70,0,0
567,55,71,71,70,70,0,0
568,55,71,71,70,70,0,0
569,55,71,71,70,70,0,0
570,55,71,71,70,70,0,0
571,55,71,71,70,70,0,0
572,55,71,71,70,70,0,0
573,55,71,71,70,70,0,0
574,55,71,71,70,70,0,0
575,55,71,71,70,70,0,0
576,55,71,71,70,70,0,0
577,55,71,71,70,70,0,0
578,55,71,71,70,70,0,0
579,55,71,71,70,70,0,0
580,55,71,71,70,70,0,0
581,55,71,71,70,70,0,0
582,55,71,71,70,70,0,0
583,55,71,71,70,70,0,0
584,55,0,71,70,70,0,0
585,55,0,71,70,70,0,0
586,55,0,71,70,70,0,0
587,55,0,71,70,70,0,0
588,55,0,71,71,70,0,0
589,55,0,71,71,70,0,0
590,55,0,71,71,70,0,0
591,55,0,71,71,70,0,0
592,55,0,71,71,70,0,0
593,55,0,71,71,70,0,0
594,55,0,71,71,70,0,0
595,55,0,71,71,70,0,0
596,55,0,71,71,70,0,0
597,55,0,71,71,70,0,0
598,55,0,71,71,70,0,0
599,55,0,71,71,70,0,0
600,55,0,71,71,70,0,0
601,55,0,71,71,70,0,0
602,55,0,71,71,70,0,0
603,55,0,71,71,70,0,0
604,55,0,71,71,70,0,0
605,55,0,71,71,70,0,0
606,55,0,71,71,70,0,0
607,55,0,71,71,70,0,0
608,55,0,71,71,70,0,0
609,55,0,71,71,70,0,0
610,55,0,71,71,70,0,0
611,55,0,71,71,70,0,0
612,55,0,71,71,70,0,0
613,55,0,71,71,70,0,0
614,55,0,71,71,70,0,0
615,55,0,71,71,0,0,0
616,55,71,71,71,71,0,0
617,55,71,71,71,71,0,0
618,55,71,71,71,71,0,0
619,55,71,71,71,71,0,0
620,55,71,71,71,71,0,0
621,55,71,71,71,71,0,0
622,55,71,71,71,71,0,0
623,55,71,71,71,70,0,0
624,55,71,71,71,70,0,0
625,55,71,71,71,70,0,0
626,55,71,71,71,70,0,0
627,55,71,71,71,70,0,0
628,55,71,71,71,70,0,0
629,55,71,71,71,70,0,0
630,55,71,71,71,70,0,0
631,55,71,71,71,70,0,0
632,55,71,71,71,70,0,0
633,55,71,71,71,70,0,0
634,55,71,71,71,70,0,0
635,55,71,71,71,70,0,0
636,55,71,71,71,70,0,0
637,55,71,71,71,70,0,0
638,55,71,71,71,70,0,0
639,55,71,71,71,70,0,0
640,55,71,71,71,70,0,0
641,55,71,71,71,70,0,0
642,55,71,71,71,70,0,0
643,55,71,71,71,70,0,0
644,55,71,71,71,70,0,0
645,55,71,71,71,70,0,0
646,55,71,71,71,70,0,0
647,55,71,71,71,70,0,0
648,55,71,71,71,70,0,0
649,55,71,71,71,71,0,0
650,55,71,71,71,71,0,0
651,55,71,71,71,71,0,0
652,55,71,71,71,71,0,0
653,55,71,71,71,71,0,0
654,55,71,71,71,71,0,0
655,55,71,71,71,71,0,0
656,55,71,71,71,71,0,0
657,55,71,71,71,71,0,0
658,55,71,71,71,71,0,0
659,55,71,71,71,71,0,0
660,55,71,71,71,71,0,0
661,55,71,71,71,71,0,0
662,55,71,71,71,71,0,0
663,55,71,71,71,71,0,0
664,55,71,71,71,71,0,0
665,55,72,72,71,71,0,0
666,55,72,72,71,71,0,0
667,55,72,72,71,71,0,0
668,55,72,72,71,71,0,0
669,55,72,72,71,71,0,0
670,55,72,72,71,71,0,0
671,55,72,72,71,71,0,0
672,55,72,72,71,71,0,0
673,55,72,72,71,71,0,0
674,55,72,72,71,71,0,0
675,55,72,72,71,71,0,0
676,55,72,72,71,71,0,0
677,55,72,72,71,71,0,0
678,55,72,72,71,71,0,0
679,55,72,72,71,71,0,0
680,55,72,72,71,71,0,0
681,56,72,72,71,71,0,0
682,56,72,72,71,71,0,0
683,56,72,72,71,71,0,0
684,56,72,72,71,71,0,0
685,56,72,72,71,71,0,0
686,56,72,72,71,71,0,0
687,56,72,72,71,71,0,0
688,56,72,72,71,71,0,0
689,56,72,72,71,71,0,0
690,56,72,72,71,71,0,0
691,56,72,72,71,0,0,0
692,56,72,72,71,0,0,0
693,56,72,72,71,0,0,0
694,56,72,72,71,0,0,0
695,56,72,72,71,0,0,0
696,56,72,72,71,71,0,0
697,56,72,72,71,71,0,0
698,56,72,72,71,71,0,0
699,56,72,72,72,71,0,0
700,56,72,72,72,71,0,0
701,56,72,72,72,71,0,0
702,56,72,72,72,71,0,0
703,56,72,72,72,71,0,0
704,56,72,72,72,71,0,0
705,0,72,72,72,71,0,0
706,0,72,72,72,71,0,0
707,0,72,72,72,71,0,0
708,0,72,72,72,71,0,0
709,0,72,72,72,71,0,0
710,0,72,72,72,71,0,0
711,0,72,72,72,71,0,0
712,0,72,72,72,72,0,0
713,0,72,72,72,72,0,0
714,0,72,72,72,72,0,0
715,0,72,72,72,72,0,0
716,0,72,72,72,72,0,0
717,0,72,72,72,72,0,0
718,0,72,72,72,72,0,0
719,0,72,72,72,72,0,0
720,0,72,0,72,72,0,0
721,0,72,0,0,72,0,0
722,0,72,0,0,72,0,0
723,0,72,0,0,0,0,0
724,0,0,0,0,0,0,0
725,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0
728,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0
731,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0
739,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0
743,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0
746,0,0,0,0,0,0,0
747,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0
755,0,0,0,0,0,0,0
756,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0
758,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0
760,0,0,0,0,0,0,0
761,0,0,0,0,0,0,0
762,0,0,0,0,0,0,0
763,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0
765,0,0,0,0,0,0,0
766,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0
769,0,0,0,0,0,0,0
770,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0
776,0,0,0,0,0,0,0
777,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0
783,0,0,0,0,0,0,0
784,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0
791,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0
793,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0
803,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0
841,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0
844,0,0,0,0,0,0,0
845,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0
847,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0
851,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0
853,0,0,0,0,0,0,0
854,0,0,0,0,0,0,0
855,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0
857,0,0,0,0,0,0,0
858,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0
860,0,0,0,0,0,0,0
861,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0
864,0,0,0,0,0,0,0
865,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0
869,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0
